Lipid,Sample,Value,DayNight,hours,SubjectID
SM(d18:2/14:0),Subject_9_time_5,-6.091070198867637,day,13.5,Subject_9
TG(16:0/18:1/20:4),Subject_9_time_5,-8.20665619368821,day,13.5,Subject_9
TG(18:1/18:2/23:0),Subject_9_time_5,1.4383289267857398,day,13.5,Subject_9
DG(18:1/0:0/18:1);DG(18:0/18:2/0:0),Subject_9_time_5,-2.217733924890423,day,13.5,Subject_9
PC(16:0/16:1);PC(14:0/18:1),Subject_9_time_5,4.523149393767593,day,13.5,Subject_9
PC(16:1/0:0)_A,Subject_9_time_5,13.340881926985666,day,13.5,Subject_9
PC(16:0/O-16:0),Subject_9_time_5,-0.16803050030184152,day,13.5,Subject_9
TG(16:0/18:1/22:0),Subject_9_time_5,4.263140880434089,day,13.5,Subject_9
CE(20:3),Subject_9_time_5,-0.901118441055591,day,13.5,Subject_9
PC(16:0/9:0(CHO)),Subject_9_time_5,0.03990723463372295,day,13.5,Subject_9
PC(O-18:0/18:1),Subject_9_time_5,4.686808454245765,day,13.5,Subject_9
TG(14:0/16:0/22:6),Subject_9_time_5,9.112594061019035,day,13.5,Subject_9
PC(15:0/16:0),Subject_9_time_5,9.277089165608519,day,13.5,Subject_9
PC(20:0/20:4),Subject_9_time_5,3.902801229376892,day,13.5,Subject_9
TG(58:1),Subject_9_time_5,1.9487038230021834,day,13.5,Subject_9
TG(18:1/18:2/26:0),Subject_9_time_5,-9.131116400555584,day,13.5,Subject_9
PC(20:3/0:0)_A,Subject_9_time_5,6.3991250016460235,day,13.5,Subject_9
TG(18:1/22:0/22:0),Subject_9_time_6,2.354201309892702,day,16.5,Subject_9
TG(54:0),Subject_9_time_6,-4.1917111906712305,day,16.5,Subject_9
PC(O-18:0/20:3),Subject_9_time_6,-1.707645674347543,day,16.5,Subject_9
TG(16:0/18:1/18:1),Subject_9_time_6,-5.020033169769944,day,16.5,Subject_9
Cer(d18:0/24:0),Subject_9_time_6,-2.096040351698304,day,16.5,Subject_9
PC(18:2/0:0)_B,Subject_9_time_6,-11.902515854615928,day,16.5,Subject_9
TG(15:0/18:1/18:2),Subject_9_time_6,0.04972260685370766,day,16.5,Subject_9
PC(16:0/18:1),Subject_9_time_6,9.894565142635308,day,16.5,Subject_9
PC(0:0/14:0)_B,Subject_9_time_6,-2.332322945561128,day,16.5,Subject_9
GalCer(d18:1/24:0),Subject_9_time_6,5.385543565676653,day,16.5,Subject_9
PC(16:0/20:4)_A,Subject_9_time_6,1.843443752405477,day,16.5,Subject_9
TG(16:1/16:1/22:6),Subject_9_time_6,7.4815157462146065,day,16.5,Subject_9
PC(37:5),Subject_9_time_6,10.54759587078274,day,16.5,Subject_9
PC(O-18:1/18:2),Subject_9_time_6,-8.219094626722343,day,16.5,Subject_9
PC(17:0/18:2)_B,Subject_9_time_6,-6.921526645869094,day,16.5,Subject_9
TG(18:2/18:2/24:0),Subject_9_time_6,4.072300152376656,day,16.5,Subject_9
PC(15:0/20:3),Subject_9_time_6,3.7630075341779436,day,16.5,Subject_9
SM(d18:2/21:0),Subject_9_time_6,-6.617542050778878,day,16.5,Subject_9
TG(16:0/18:0/18:0),Subject_9_time_6,2.956593060054083,day,16.5,Subject_9
PC(18:0/18:0);PC(16:0/20:0),Subject_9_time_6,1.4816309637006904,day,16.5,Subject_9
TG(54:1),Subject_9_time_6,-4.9764124725381675,day,16.5,Subject_9
PC(18:2/18:2),Subject_9_time_6,7.692463998737456,day,16.5,Subject_9
TG(54:3),Subject_9_time_6,-6.168374390365076,day,16.5,Subject_9
TG(56:2),Subject_9_time_6,4.171736203158038,day,16.5,Subject_9
SM(d18:1/22:0),Subject_9_time_6,11.439775856745044,day,16.5,Subject_9
PC(16:1/20:4),Subject_9_time_6,9.1153794753594,day,16.5,Subject_9
PC(22:0/0:0),Subject_9_time_6,-0.14631209962163164,day,16.5,Subject_9
DG(18:0/0:0/18:0),Subject_9_time_6,-11.891583002619589,day,16.5,Subject_9
TG(47:0),Subject_9_time_6,-1.6921126915044384,day,16.5,Subject_9
TG(12:0/18:2/20:4),Subject_9_time_6,3.837454005136029,day,16.5,Subject_9
PC(15:0/18:2),Subject_9_time_6,0.06927728508422457,day,16.5,Subject_9
TG(56:3),Subject_9_time_6,2.949415333204593,day,16.5,Subject_9
TG(18:1/18:1/23:0),Subject_9_time_6,-9.725561823534493,day,16.5,Subject_9
SM(d16:1/14:0),Subject_9_time_6,0.8869602475067648,day,16.5,Subject_9
PC(P-18:0/22:6)_B,Subject_9_time_6,0.5721095234396765,day,16.5,Subject_9
PC(18:0/18:1),Subject_9_time_6,-4.7078008757150185,day,16.5,Subject_9
PC(0:0/16:0)_A,Subject_9_time_6,-9.18122723253475,day,16.5,Subject_9
TG(58:9),Subject_9_time_6,2.9490958519296218,day,16.5,Subject_9
PC(14:0/16:0),Subject_9_time_6,-0.6073239026758275,day,16.5,Subject_9
CE(18:2),Subject_9_time_6,0.3715158756815342,day,16.5,Subject_9
PC(18:0/18:2),Subject_9_time_6,10.976037289310833,day,16.5,Subject_9
PC(20:3/0:0)_B,Subject_9_time_6,-3.8409591673845016,day,16.5,Subject_9
PC(17:0/20:3)_B,Subject_9_time_6,-4.166100502693628,day,16.5,Subject_9
PC(14:0/18:2);PC(16:1/16:1),Subject_9_time_6,2.5933151270335784,day,16.5,Subject_9
TG(56:7),Subject_9_time_6,11.679159707476396,day,16.5,Subject_9
PC(18:0/20:4);PC(16:0/22:4),Subject_9_time_6,4.558931033110316,day,16.5,Subject_9
PC(16:0/20:5),Subject_9_time_6,14.303664173869068,day,16.5,Subject_9
TG(18:1/18:1/21:0),Subject_9_time_6,0.8195323268916375,day,16.5,Subject_9
PC(18:0/22:5)_A,Subject_9_time_6,-8.873310558288033,day,16.5,Subject_9
TG(16:0/16:0/18:0),Subject_9_time_6,-0.9473715519125765,day,16.5,Subject_9
PC(P-16:0/18:2),Subject_9_time_6,2.9871381305627067,day,16.5,Subject_9
PC(18:1/20:1),Subject_9_time_6,5.859971966445627,day,16.5,Subject_9
PC(0:0/20:4)_A,Subject_9_time_6,5.266654086142084,day,16.5,Subject_9
SM(d18:2/16:0)_B,Subject_9_time_6,-3.3537622105941205,day,16.5,Subject_9
SM(d18:1/16:0)_B,Subject_9_time_6,-4.47870157173601,day,16.5,Subject_9
TG(18:2/18:3/18:3),Subject_9_time_6,-5.863111363900115,day,16.5,Subject_9
TG(51:1),Subject_9_time_6,6.419446025120131,day,16.5,Subject_9
TG(16:1/18:2/18:3),Subject_9_time_6,-3.822223969183164,day,16.5,Subject_9
PC(0:0/14:0)_A,Subject_9_time_6,-1.9279149786170284,day,16.5,Subject_9
SM(d18:2/25:0),Subject_9_time_6,9.3843135605373,day,16.5,Subject_9
TG(16:0/18:2/22:6),Subject_9_time_6,-1.0892928786651979,day,16.5,Subject_9
TG(16:0/18:2/20:4);TG(18:1/18:2/18:3),Subject_9_time_6,4.859723826259347,day,16.5,Subject_9
PC(18:3/0:0),Subject_9_time_6,-1.1371612388119807,day,16.5,Subject_9
PC(18:1/20:4);PC(16:0/22:5),Subject_9_time_6,9.540423084325397,day,16.5,Subject_9
SM(d18:1/17:0),Subject_9_time_6,-1.419884563647094,day,16.5,Subject_9
SM(d16:1/16:0),Subject_9_time_6,6.2034842211426575,day,16.5,Subject_9
PC(22:6/0:0)_A,Subject_9_time_6,-6.610266006390789,day,16.5,Subject_9
TG(17:0/18:1/18:1),Subject_9_time_6,-4.89631566608604,day,16.5,Subject_9
PC(18:0/22:4),Subject_9_time_6,8.904465531354255,day,16.5,Subject_9
PC(18:1/22:6)_B,Subject_9_time_6,2.3820316227383898,day,16.5,Subject_9
TG(44:1),Subject_9_time_6,2.840928192359928,day,16.5,Subject_9
PC(O-18:0/22:6),Subject_9_time_6,5.597375236193235,day,16.5,Subject_9
PC(17:0/20:4)_B,Subject_9_time_6,-4.707388341792813,day,16.5,Subject_9
TG(62:2),Subject_9_time_6,-5.167177389924642,day,16.5,Subject_9
TG(14:0/16:0/16:0),Subject_9_time_6,5.55993438908545,day,16.5,Subject_9
TG(52:5),Subject_9_time_6,-3.5286864649542276,day,16.5,Subject_9
TG(48:2),Subject_9_time_6,-9.679792803221591,day,16.5,Subject_9
PC(15:0/20:5),Subject_9_time_6,5.183641438728238,day,16.5,Subject_9
PC(20:3/20:4),Subject_9_time_6,4.3280973741508015,day,16.5,Subject_9
PC(18:1/20:3),Subject_9_time_6,-5.58630270643697,day,16.5,Subject_9
PC(22:6/0:0)_B,Subject_9_time_6,0.2542695660316305,day,16.5,Subject_9
Cer(d18:0/22:0),Subject_9_time_6,0.7335202555904955,day,16.5,Subject_9
TG(18:2/18:2/18:3),Subject_9_time_6,-0.7066356946332585,day,16.5,Subject_9
SM(d18:2/14:0),Subject_9_time_6,-7.634692415859433,day,16.5,Subject_9
TG(16:0/18:1/20:4),Subject_9_time_6,-3.0019907510633446,day,16.5,Subject_9
TG(18:1/18:2/23:0),Subject_9_time_6,-2.4684261756621644,day,16.5,Subject_9
DG(18:1/0:0/18:1);DG(18:0/18:2/0:0),Subject_9_time_6,0.08682656941742717,day,16.5,Subject_9
PC(16:0/16:1);PC(14:0/18:1),Subject_9_time_6,2.9353820835687223,day,16.5,Subject_9
PC(16:1/0:0)_A,Subject_9_time_6,7.176539464592432,day,16.5,Subject_9
PC(16:0/O-16:0),Subject_9_time_6,8.031239634962558,day,16.5,Subject_9
TG(16:0/18:1/22:0),Subject_9_time_6,3.330305378687531,day,16.5,Subject_9
CE(20:3),Subject_9_time_6,-5.313359299105649,day,16.5,Subject_9
PC(16:0/9:0(CHO)),Subject_9_time_6,2.384904410580367,day,16.5,Subject_9
PC(O-18:0/18:1),Subject_9_time_6,-1.4182494456914168,day,16.5,Subject_9
TG(14:0/16:0/22:6),Subject_9_time_6,4.656870369450601,day,16.5,Subject_9
PC(15:0/16:0),Subject_9_time_6,1.6744028241735052,day,16.5,Subject_9
PC(20:0/20:4),Subject_9_time_6,-2.63232276660009,day,16.5,Subject_9
TG(58:1),Subject_9_time_6,3.9377120413522158,day,16.5,Subject_9
TG(18:1/18:2/26:0),Subject_9_time_6,-6.658495020896396,day,16.5,Subject_9
PC(20:3/0:0)_A,Subject_9_time_6,14.625203753766549,day,16.5,Subject_9
TG(18:1/22:0/22:0),Subject_9_time_7,-7.76094224410788,day,19.5,Subject_9
TG(54:0),Subject_9_time_7,-4.144665634875499,day,19.5,Subject_9
PC(O-18:0/20:3),Subject_9_time_7,-0.6456570996171732,day,19.5,Subject_9
TG(16:0/18:1/18:1),Subject_9_time_7,-7.630065522972374,day,19.5,Subject_9
Cer(d18:0/24:0),Subject_9_time_7,-2.045070378211266,day,19.5,Subject_9
PC(18:2/0:0)_B,Subject_9_time_7,-0.228732295328951,day,19.5,Subject_9
TG(15:0/18:1/18:2),Subject_9_time_7,-2.6140554959791027,day,19.5,Subject_9
PC(16:0/18:1),Subject_9_time_7,-0.04480061249673495,day,19.5,Subject_9
PC(0:0/14:0)_B,Subject_9_time_7,-4.046531586781113,day,19.5,Subject_9
GalCer(d18:1/24:0),Subject_9_time_7,9.169668769828323,day,19.5,Subject_9
PC(16:0/20:4)_A,Subject_9_time_7,-3.7726721551727556,day,19.5,Subject_9
TG(16:1/16:1/22:6),Subject_9_time_7,10.764489588059096,day,19.5,Subject_9
PC(37:5),Subject_9_time_7,11.752912928034737,day,19.5,Subject_9
PC(O-18:1/18:2),Subject_9_time_7,-1.490548716092272,day,19.5,Subject_9
PC(17:0/18:2)_B,Subject_9_time_7,-2.5852157468107317,day,19.5,Subject_9
TG(18:2/18:2/24:0),Subject_9_time_7,0.8312591542890221,day,19.5,Subject_9
PC(15:0/20:3),Subject_9_time_7,-0.5454802071091078,day,19.5,Subject_9
SM(d18:2/21:0),Subject_9_time_7,-2.8499514759920004,day,19.5,Subject_9
TG(16:0/18:0/18:0),Subject_9_time_7,1.7892997367060122,day,19.5,Subject_9
PC(18:0/18:0);PC(16:0/20:0),Subject_9_time_7,3.0309728259668334,day,19.5,Subject_9
TG(54:1),Subject_9_time_7,-1.0267320086791838,day,19.5,Subject_9
PC(18:2/18:2),Subject_9_time_7,-2.296371884979931,day,19.5,Subject_9
TG(54:3),Subject_9_time_7,0.1313905932197128,day,19.5,Subject_9
TG(56:2),Subject_9_time_7,10.366564996321701,day,19.5,Subject_9
SM(d18:1/22:0),Subject_9_time_7,5.0760194072113745,day,19.5,Subject_9
PC(16:1/20:4),Subject_9_time_7,3.247206468982615,day,19.5,Subject_9
PC(22:0/0:0),Subject_9_time_7,-3.8595682911023532,day,19.5,Subject_9
DG(18:0/0:0/18:0),Subject_9_time_7,-5.374386357008363,day,19.5,Subject_9
TG(47:0),Subject_9_time_7,2.867006269268319,day,19.5,Subject_9
TG(12:0/18:2/20:4),Subject_9_time_7,-2.331684309329206,day,19.5,Subject_9
PC(15:0/18:2),Subject_9_time_7,-3.5435268300752756,day,19.5,Subject_9
TG(56:3),Subject_9_time_7,4.196955951810466,day,19.5,Subject_9
TG(18:1/18:1/23:0),Subject_9_time_7,-2.6313826730034062,day,19.5,Subject_9
SM(d16:1/14:0),Subject_9_time_7,-4.094036527942795,day,19.5,Subject_9
PC(P-18:0/22:6)_B,Subject_9_time_7,4.336539007217002,day,19.5,Subject_9
PC(18:0/18:1),Subject_9_time_7,-3.083600601323376,day,19.5,Subject_9
PC(0:0/16:0)_A,Subject_9_time_7,-3.7952340325948617,day,19.5,Subject_9
TG(58:9),Subject_9_time_7,-3.4801946313235264,day,19.5,Subject_9
PC(14:0/16:0),Subject_9_time_7,-8.705750026286928,day,19.5,Subject_9
CE(18:2),Subject_9_time_7,5.225198183042061,day,19.5,Subject_9
PC(18:0/18:2),Subject_9_time_7,6.36867917494974,day,19.5,Subject_9
PC(20:3/0:0)_B,Subject_9_time_7,-2.718277557002645,day,19.5,Subject_9
PC(17:0/20:3)_B,Subject_9_time_7,4.839475966285962,day,19.5,Subject_9
PC(14:0/18:2);PC(16:1/16:1),Subject_9_time_7,-4.845729158484156,day,19.5,Subject_9
TG(56:7),Subject_9_time_7,10.092269388678151,day,19.5,Subject_9
PC(18:0/20:4);PC(16:0/22:4),Subject_9_time_7,5.535638917338984,day,19.5,Subject_9
PC(16:0/20:5),Subject_9_time_7,4.349097566326212,day,19.5,Subject_9
TG(18:1/18:1/21:0),Subject_9_time_7,1.3057734433558013,day,19.5,Subject_9
PC(18:0/22:5)_A,Subject_9_time_7,0.23034068841986222,day,19.5,Subject_9
TG(16:0/16:0/18:0),Subject_9_time_7,-0.07091567007510725,day,19.5,Subject_9
PC(P-16:0/18:2),Subject_9_time_7,2.8561985090455835,day,19.5,Subject_9
PC(18:1/20:1),Subject_9_time_7,-2.6719227502789487,day,19.5,Subject_9
PC(0:0/20:4)_A,Subject_9_time_7,0.7118830766665503,day,19.5,Subject_9
SM(d18:2/16:0)_B,Subject_9_time_7,-0.17347493570448258,day,19.5,Subject_9
SM(d18:1/16:0)_B,Subject_9_time_7,-1.25437399002484,day,19.5,Subject_9
TG(18:2/18:3/18:3),Subject_9_time_7,-3.344579574915691,day,19.5,Subject_9
TG(51:1),Subject_9_time_7,4.374694361180312,day,19.5,Subject_9
TG(16:1/18:2/18:3),Subject_9_time_7,-7.507318453780269,day,19.5,Subject_9
PC(0:0/14:0)_A,Subject_9_time_7,-4.304092775292496,day,19.5,Subject_9
SM(d18:2/25:0),Subject_9_time_7,9.6429678411578,day,19.5,Subject_9
TG(16:0/18:2/22:6),Subject_9_time_7,2.3394461059621574,day,19.5,Subject_9
TG(16:0/18:2/20:4);TG(18:1/18:2/18:3),Subject_9_time_7,5.575333364323807,day,19.5,Subject_9
PC(18:3/0:0),Subject_9_time_7,0.7541920636023515,day,19.5,Subject_9
PC(18:1/20:4);PC(16:0/22:5),Subject_9_time_7,-0.15393847317450549,day,19.5,Subject_9
SM(d18:1/17:0),Subject_9_time_7,5.576935476176171,day,19.5,Subject_9
SM(d16:1/16:0),Subject_9_time_7,9.629925760204346,day,19.5,Subject_9
PC(22:6/0:0)_A,Subject_9_time_7,-3.316024925159039,day,19.5,Subject_9
TG(17:0/18:1/18:1),Subject_9_time_7,-3.3897964930706523,day,19.5,Subject_9
PC(18:0/22:4),Subject_9_time_7,7.70475982967478,day,19.5,Subject_9
PC(18:1/22:6)_B,Subject_9_time_7,9.746100884577388,day,19.5,Subject_9
TG(44:1),Subject_9_time_7,6.10269552203054,day,19.5,Subject_9
PC(O-18:0/22:6),Subject_9_time_7,2.744836572666986,day,19.5,Subject_9
PC(17:0/20:4)_B,Subject_9_time_7,2.6826119677810905,day,19.5,Subject_9
TG(62:2),Subject_9_time_7,-3.865119394497483,day,19.5,Subject_9
TG(14:0/16:0/16:0),Subject_9_time_7,1.5808463693713197,day,19.5,Subject_9
TG(52:5),Subject_9_time_7,3.3408553670759744,day,19.5,Subject_9
TG(48:2),Subject_9_time_7,-5.604306617213173,day,19.5,Subject_9
PC(15:0/20:5),Subject_9_time_7,8.590965162952218,day,19.5,Subject_9
PC(20:3/20:4),Subject_9_time_7,4.3258024233783745,day,19.5,Subject_9
PC(18:1/20:3),Subject_9_time_7,4.772969528822076,day,19.5,Subject_9
PC(22:6/0:0)_B,Subject_9_time_7,-0.37474923879794353,day,19.5,Subject_9
Cer(d18:0/22:0),Subject_9_time_7,7.152955409216438,day,19.5,Subject_9
TG(18:2/18:2/18:3),Subject_9_time_7,7.2867038325518685,day,19.5,Subject_9
SM(d18:2/14:0),Subject_9_time_7,-4.987999888461285,day,19.5,Subject_9
TG(16:0/18:1/20:4),Subject_9_time_7,-1.1379505448075626,day,19.5,Subject_9
TG(18:1/18:2/23:0),Subject_9_time_7,-0.2838317913481414,day,19.5,Subject_9
DG(18:1/0:0/18:1);DG(18:0/18:2/0:0),Subject_9_time_7,6.295699586381177,day,19.5,Subject_9
PC(16:0/16:1);PC(14:0/18:1),Subject_9_time_7,6.638232452211158,day,19.5,Subject_9
PC(16:1/0:0)_A,Subject_9_time_7,-5.468036554205394,day,19.5,Subject_9
PC(16:0/O-16:0),Subject_9_time_7,6.801248263416362,day,19.5,Subject_9
TG(16:0/18:1/22:0),Subject_9_time_7,-7.229704179569029,day,19.5,Subject_9
CE(20:3),Subject_9_time_7,3.2375578693403697,day,19.5,Subject_9
PC(16:0/9:0(CHO)),Subject_9_time_7,4.760938912013268,day,19.5,Subject_9
PC(O-18:0/18:1),Subject_9_time_7,-1.519222111207927,day,19.5,Subject_9
TG(14:0/16:0/22:6),Subject_9_time_7,-4.366237274622947,day,19.5,Subject_9
PC(15:0/16:0),Subject_9_time_7,0.9491607251034961,day,19.5,Subject_9
PC(20:0/20:4),Subject_9_time_7,-0.4560784343062659,day,19.5,Subject_9
TG(58:1),Subject_9_time_7,0.1118120065572179,day,19.5,Subject_9
TG(18:1/18:2/26:0),Subject_9_time_7,-1.4182811974133418,day,19.5,Subject_9
PC(20:3/0:0)_A,Subject_9_time_7,10.169942923678688,day,19.5,Subject_9
TG(18:1/22:0/22:0),Subject_9_time_8,-6.193737641112306,day,22.5,Subject_9
TG(54:0),Subject_9_time_8,-10.975828540882882,day,22.5,Subject_9
PC(O-18:0/20:3),Subject_9_time_8,5.618304368907845,day,22.5,Subject_9
TG(16:0/18:1/18:1),Subject_9_time_8,-0.1843710059690934,day,22.5,Subject_9
Cer(d18:0/24:0),Subject_9_time_8,-4.918446529153898,day,22.5,Subject_9
PC(18:2/0:0)_B,Subject_9_time_8,4.253463193245524,day,22.5,Subject_9
TG(15:0/18:1/18:2),Subject_9_time_8,-10.039060046184028,day,22.5,Subject_9
PC(16:0/18:1),Subject_9_time_8,0.03271969605783742,day,22.5,Subject_9
PC(0:0/14:0)_B,Subject_9_time_8,-6.9451288346223246,day,22.5,Subject_9
GalCer(d18:1/24:0),Subject_9_time_8,13.7385078535224,day,22.5,Subject_9
PC(16:0/20:4)_A,Subject_9_time_8,-4.813432768831828,day,22.5,Subject_9
TG(16:1/16:1/22:6),Subject_9_time_8,12.358782209844495,day,22.5,Subject_9
PC(37:5),Subject_9_time_8,3.7738118660767612,day,22.5,Subject_9
PC(O-18:1/18:2),Subject_9_time_8,-2.1145275701170525,day,22.5,Subject_9
PC(17:0/18:2)_B,Subject_9_time_8,-1.3031021815912898,day,22.5,Subject_9
TG(18:2/18:2/24:0),Subject_9_time_8,0.11123847564769107,day,22.5,Subject_9
PC(15:0/20:3),Subject_9_time_8,0.3109444760043051,day,22.5,Subject_9
SM(d18:2/21:0),Subject_9_time_8,3.9717552703772045,day,22.5,Subject_9
TG(16:0/18:0/18:0),Subject_9_time_8,-5.588996618619773,day,22.5,Subject_9
PC(18:0/18:0);PC(16:0/20:0),Subject_9_time_8,-2.388831906793869,day,22.5,Subject_9
TG(54:1),Subject_9_time_8,7.40843207695081,day,22.5,Subject_9
PC(18:2/18:2),Subject_9_time_8,-3.9762609365664785,day,22.5,Subject_9
TG(54:3),Subject_9_time_8,-5.369344711650836,day,22.5,Subject_9
TG(56:2),Subject_9_time_8,3.439462754861663,day,22.5,Subject_9
SM(d18:1/22:0),Subject_9_time_8,-1.263030552518176,day,22.5,Subject_9
PC(16:1/20:4),Subject_9_time_8,-8.666240479878638,day,22.5,Subject_9
PC(22:0/0:0),Subject_9_time_8,2.946043847734398,day,22.5,Subject_9
DG(18:0/0:0/18:0),Subject_9_time_8,4.759782676536794,day,22.5,Subject_9
TG(47:0),Subject_9_time_8,4.738357116524558,day,22.5,Subject_9
TG(12:0/18:2/20:4),Subject_9_time_8,-0.8332542892651817,day,22.5,Subject_9
PC(15:0/18:2),Subject_9_time_8,-0.6369931020459016,day,22.5,Subject_9
TG(56:3),Subject_9_time_8,-1.3828674998750718,day,22.5,Subject_9
TG(18:1/18:1/23:0),Subject_9_time_8,1.8115925602981804,day,22.5,Subject_9
SM(d16:1/14:0),Subject_9_time_8,-4.975658860579551,day,22.5,Subject_9
PC(P-18:0/22:6)_B,Subject_9_time_8,4.1647121101929025,day,22.5,Subject_9
PC(18:0/18:1),Subject_9_time_8,-1.8850435378735868,day,22.5,Subject_9
PC(0:0/16:0)_A,Subject_9_time_8,-8.206458000163718,day,22.5,Subject_9
TG(58:9),Subject_9_time_8,-4.799151576703042,day,22.5,Subject_9
PC(14:0/16:0),Subject_9_time_8,-6.6141251428178816,day,22.5,Subject_9
CE(18:2),Subject_9_time_8,8.386550932432968,day,22.5,Subject_9
PC(18:0/18:2),Subject_9_time_8,-1.9190040827196801,day,22.5,Subject_9
PC(20:3/0:0)_B,Subject_9_time_8,-1.244237692584474,day,22.5,Subject_9
PC(17:0/20:3)_B,Subject_9_time_8,7.98813770244624,day,22.5,Subject_9
PC(14:0/18:2);PC(16:1/16:1),Subject_9_time_8,-2.7914713062502705,day,22.5,Subject_9
TG(56:7),Subject_9_time_8,3.698606885209884,day,22.5,Subject_9
PC(18:0/20:4);PC(16:0/22:4),Subject_9_time_8,1.8266737824842492,day,22.5,Subject_9
PC(16:0/20:5),Subject_9_time_8,-4.002015026548218,day,22.5,Subject_9
TG(18:1/18:1/21:0),Subject_9_time_8,-3.3437956448439463,day,22.5,Subject_9
PC(18:0/22:5)_A,Subject_9_time_8,9.102216064329415,day,22.5,Subject_9
TG(16:0/16:0/18:0),Subject_9_time_8,-4.217692336134072,day,22.5,Subject_9
PC(P-16:0/18:2),Subject_9_time_8,-1.7512759932006725,day,22.5,Subject_9
PC(18:1/20:1),Subject_9_time_8,2.5750576268548904,day,22.5,Subject_9
PC(0:0/20:4)_A,Subject_9_time_8,1.8453826572439267,day,22.5,Subject_9
SM(d18:2/16:0)_B,Subject_9_time_8,-7.149190431608543,day,22.5,Subject_9
SM(d18:1/16:0)_B,Subject_9_time_8,4.4468736881885045,day,22.5,Subject_9
TG(18:2/18:3/18:3),Subject_9_time_8,-3.423702019113144,day,22.5,Subject_9
TG(51:1),Subject_9_time_8,2.5429746910914486,day,22.5,Subject_9
TG(16:1/18:2/18:3),Subject_9_time_8,-7.137243954520262,day,22.5,Subject_9
PC(0:0/14:0)_A,Subject_9_time_8,-1.116034073769519,day,22.5,Subject_9
SM(d18:2/25:0),Subject_9_time_8,1.5687096822759656,day,22.5,Subject_9
TG(16:0/18:2/22:6),Subject_9_time_8,3.013413956739109,day,22.5,Subject_9
TG(16:0/18:2/20:4);TG(18:1/18:2/18:3),Subject_9_time_8,4.596867473002953,day,22.5,Subject_9
PC(18:3/0:0),Subject_9_time_8,8.586813291855183,day,22.5,Subject_9
PC(18:1/20:4);PC(16:0/22:5),Subject_9_time_8,-3.1995359626794957,day,22.5,Subject_9
SM(d18:1/17:0),Subject_9_time_8,11.768168825857678,day,22.5,Subject_9
SM(d16:1/16:0),Subject_9_time_8,4.899547492709048,day,22.5,Subject_9
PC(22:6/0:0)_A,Subject_9_time_8,4.0353843869164745,day,22.5,Subject_9
TG(17:0/18:1/18:1),Subject_9_time_8,2.4671481907418706,day,22.5,Subject_9
PC(18:0/22:4),Subject_9_time_8,4.1657734808612625,day,22.5,Subject_9
PC(18:1/22:6)_B,Subject_9_time_8,5.078456778821467,day,22.5,Subject_9
TG(44:1),Subject_9_time_8,-1.112919536784573,day,22.5,Subject_9
PC(O-18:0/22:6),Subject_9_time_8,-0.2080525198483142,day,22.5,Subject_9
PC(17:0/20:4)_B,Subject_9_time_8,5.083522308792445,day,22.5,Subject_9
TG(62:2),Subject_9_time_8,-1.9992534150212296,day,22.5,Subject_9
TG(14:0/16:0/16:0),Subject_9_time_8,-4.31162764615128,day,22.5,Subject_9
TG(52:5),Subject_9_time_8,3.0651113555390337,day,22.5,Subject_9
TG(48:2),Subject_9_time_8,-6.805248884463463,day,22.5,Subject_9
PC(15:0/20:5),Subject_9_time_8,7.004911434599547,day,22.5,Subject_9
PC(20:3/20:4),Subject_9_time_8,4.027197633947554,day,22.5,Subject_9
PC(18:1/20:3),Subject_9_time_8,11.804949417601573,day,22.5,Subject_9
PC(22:6/0:0)_B,Subject_9_time_8,-4.6115183112996805,day,22.5,Subject_9
Cer(d18:0/22:0),Subject_9_time_8,9.60632713211139,day,22.5,Subject_9
TG(18:2/18:2/18:3),Subject_9_time_8,3.962497486705847,day,22.5,Subject_9
SM(d18:2/14:0),Subject_9_time_8,-2.044839995575674,day,22.5,Subject_9
TG(16:0/18:1/20:4),Subject_9_time_8,7.828422915888275,day,22.5,Subject_9
TG(18:1/18:2/23:0),Subject_9_time_8,-6.487939361856078,day,22.5,Subject_9
DG(18:1/0:0/18:1);DG(18:0/18:2/0:0),Subject_9_time_8,1.3732741153945316,day,22.5,Subject_9
PC(16:0/16:1);PC(14:0/18:1),Subject_9_time_8,5.398272352706811,day,22.5,Subject_9
PC(16:1/0:0)_A,Subject_9_time_8,-4.230626966817013,day,22.5,Subject_9
PC(16:0/O-16:0),Subject_9_time_8,-2.1282464934823384,day,22.5,Subject_9
TG(16:0/18:1/22:0),Subject_9_time_8,-10.489609154829168,day,22.5,Subject_9
CE(20:3),Subject_9_time_8,3.190843846586412,day,22.5,Subject_9
PC(16:0/9:0(CHO)),Subject_9_time_8,4.228800373950543,day,22.5,Subject_9
PC(O-18:0/18:1),Subject_9_time_8,-7.391916339162788,day,22.5,Subject_9
TG(14:0/16:0/22:6),Subject_9_time_8,1.71252086173249,day,22.5,Subject_9
PC(15:0/16:0),Subject_9_time_8,-4.256688448515673,day,22.5,Subject_9
PC(20:0/20:4),Subject_9_time_8,2.7577244556505733,day,22.5,Subject_9
TG(58:1),Subject_9_time_8,2.9858165435538293,day,22.5,Subject_9
TG(18:1/18:2/26:0),Subject_9_time_8,-4.591568226651117,day,22.5,Subject_9
PC(20:3/0:0)_A,Subject_9_time_8,3.3090104536465863,day,22.5,Subject_9
